-DOCSTART- -X- O O
software	B-SKILLS
as	I-SKILLS
a	I-SKILLS
service	I-SKILLS
,	O
n	B-SKILLS
-	I-SKILLS
tier	I-SKILLS
distributed	I-SKILLS
architecture	I-SKILLS
,	O
scalable	B-SKILLS
stateless	I-SKILLS
&	I-SKILLS
stateful	I-SKILLS
designs	I-SKILLS
,	O
scaled	O
up	O
and	O
out	O
database	B-SKILLS
schema	I-SKILLS
design	I-SKILLS
,	O
as	O
well	O
as	O
solutions	O
leveraging	O
multiple	O
languages	O
,	O
technologies	O
and	O
data	B-SKILLS
storage	I-SKILLS
techniques	O
simultaneously	O
.	O
Application	B-SKILLS
Development	I-SKILLS
Experience	O
leveraging	O
Agile	B-SKILLS
with	O
SCRUM	B-SKILLS
and	O
Application	B-SKILLS
Lifecycle	I-SKILLS
Management	I-SKILLS
(	I-SKILLS
ALM	I-SKILLS
)	I-SKILLS
with	O
one	O
or	O
more	O
of	O
the	O
following	O
environments	O
:	O
Visual	B-SKILLS
Studio	I-SKILLS
TFS	I-SKILLS
,	O
Visual	B-SKILLS
Studio	I-SKILLS
Online	I-SKILLS
(	I-SKILLS
Visual	I-SKILLS
Studio	I-SKILLS
Team	I-SKILLS
Services	I-SKILLS
)	I-SKILLS
,	O
Git	B-SKILLS
/	I-SKILLS
GitHub	I-SKILLS
experience	O
with	O
developing	O
solutions	O
using	O
one	O
or	O
more	O
of	O
the	O
following	O
:	O
.NET	B-SKILLS
,	O
C	B-SKILLS
#	I-SKILLS
,	O
C++	B-SKILLS
,	O
Java	B-SKILLS
,	O
PHP	B-SKILLS
,	O
Perl	B-SKILLS
,	O
PowerShell	B-SKILLS
,	O
Python	B-SKILLS
,	O
Ruby	B-SKILLS
on	O
Rails	O
,	O
Pig	B-SKILLS
/	I-SKILLS
Hive	I-SKILLS
,	O
T	B-SKILLS
-	I-SKILLS
SQL	I-SKILLS
.	O
Working	O
knowledge	O
of	O
cloud	O
technical	O
components	O
:	O
Software	B-SKILLS
design	I-SKILLS
and	O
development	O
Systems	B-SKILLS
operations	I-SKILLS
and	O
management	O
Database	B-SKILLS
architecture	O
Virtualization	B-SKILLS
IP	I-SKILLS
Networking	B-SKILLS
Storage	B-SKILLS
IT	I-SKILLS
Security	B-SKILLS
Passion	O
for	O
technology	O
,	O
especially	O
for	O
Microsoft	O
Development	O
Platform	O
and	O
modern	O
application	O
practices	O
.	O
Presentation	B-SKILLS
skills	O
with	O
a	O
high	O
degree	O
of	O
comfort	O
with	O
both	O
small	O
and	O
large	O
audiences	O
,	O
ability	O
to	O
adapt	O
to	O
a	O
dynamic	O
changing	O
environment	O
.	O
-DOCSTART- -X- O O
Required	O
Skills	O
and	O
Experience	O
:	O
At	O
least	O
5	B-EXPERIENCE
years	I-EXPERIENCE
of	O
relevant	O
work	O
experience	O
in	O
a	O
Datacenter	B-SKILLS
or	O
other	O
critical	B-SKILLS
environment	I-SKILLS
facility	I-SKILLS
,	O
working	O
with	O
the	O
operation	B-SKILLS
of	I-SKILLS
building	I-SKILLS
cooling	I-SKILLS
,	O
electrical	B-SKILLS
,	O
mechanical	B-SKILLS
and	O
life	B-SKILLS
safety	I-SKILLS
systems	I-SKILLS
,	O
Electrical	B-SKILLS
Power	B-SKILLS
Monitoring	I-SKILLS
Systems	I-SKILLS
(	I-SKILLS
EPMS	I-SKILLS
)	I-SKILLS
,	O
Branch	B-SKILLS
Circuit	I-SKILLS
Monitoring	I-SKILLS
(	I-SKILLS
BCM	I-SKILLS
)	I-SKILLS
,	O
Building	B-SKILLS
Automation	I-SKILLS
Systems	I-SKILLS
(	I-SKILLS
BAS	I-SKILLS
)	I-SKILLS
,	O
and	O
Battery	B-SKILLS
Monitoring	I-SKILLS
Systems	I-SKILLS
(	I-SKILLS
BMS	I-SKILLS
)	I-SKILLS
At	O
least	O
Five	B-EXPERIENCE
years	I-EXPERIENCE
Management	B-SKILLS
experience	O
,	O
leading	B-SKILLS
and	O
motivating	B-SKILLS
a	O
diverse	O
,	O
technical	B-SKILLS
and	I-SKILLS
high	I-SKILLS
performing	I-SKILLS
team	I-SKILLS
.	O
Experience	O
managing	B-SKILLS
operating	I-SKILLS
costs	I-SKILLS
and	O
financial	B-SKILLS
budgets	I-SKILLS
year	O
on	O
year	O
.	O
Preferred	O
Skills	O
and	O
Experience	O
:	O
Bachelors	B-DIPLOMA
Degree	O
or	O
Technical	B-DIPLOMA
College	I-DIPLOMA
certification	I-DIPLOMA
in	O
mechanical	B-DIPLOMA_MAJOR
or	O
electrical	B-DIPLOMA_MAJOR
engineering	I-DIPLOMA_MAJOR
and/or	O
services	B-DIPLOMA_MAJOR
Experience	O
working	O
on	O
large	O
scale	O
CE	B-SKILLS
projects	O
Sound	B-SKILLS
knowledge	O
of	O
IT	B-SKILLS
infrastructure	I-SKILLS
in	O
a	O
critical	O
operating	O
facility	O
Background	O
Check	O
Requirements	O
:	O
Ability	O
to	O
meet	O
Microsoft	O
,	O
customer	O
and/or	O
government	O
security	O
screening	O
requirements	O
are	O
required	O
for	O
this	O
role	O
.	O
These	O
requirements	O
include	O
,	O
but	O
are	O
not	O
limited	O
to	O
the	O
following	O
specialized	O
security	O
screenings	O
:	O
Microsoft	O
Cloud	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
background	O
check	O
upon	O
hire	O
/	O
transfer	O
and	O
every	O
two	O
years	O
thereafte	O
-DOCSTART- -X- O O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
applied	B-SKILLS
knowledge	I-SKILLS
of	O
software	B-SKILLS
development	I-SKILLS
1	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
in	O
Python	B-SKILLS
,	O
Spark	B-SKILLS
,	O
Scala	B-SKILLS
and	O
SQL	B-SKILLS
.	O
Experience	O
with	O
source	O
control	O
management	O
tool	O
(	O
GIT	B-SKILLS
,	O
Jira	B-SKILLS
,	O
Docker	B-SKILLS
etc	O
)	O
Bachelors	B-DIPLOMA
degree	O
Preferred	O
Tech	B-SKILLS
and	O
Prof	B-SKILLS
Experience	O
Experience	O
developing	O
within	O
Kubernetes	O
on	O
the	O
Cloud	O
Basic	O
experience	O
with	O
Elastic	B-SKILLS
Search	I-SKILLS
,	O
Kibana	B-SKILLS
,	O
Kafka	B-SKILLS
Experience	O
with	O
Apache	B-SKILLS
Ignite	I-SKILLS
,	O
Bazel	B-SKILLS
,	O
DB2	B-SKILLS
Consistent	O
track	O
record	O
in	O
implementing	O
via	O
agile	B-SKILLS
methodologies	I-SKILLS
Bachelors	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Engineering	B-DIPLOMA_MAJOR
or	O
other	O
relevant	O
field	O
.	O
CIODEM19	O
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
1	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
development	B-SKILLS
experience	O
on	O
Java	B-SKILLS
stack	I-SKILLS
AppConnect	B-SKILLS
/	O
API	B-SKILLS
's	O
experience	O
is	O
added	O
advantage	O
.	O
Compute	B-SKILLS
,	O
Network	B-SKILLS
and	O
Storage	B-SKILLS
Monitoring	I-SKILLS
Tools	I-SKILLS
(	O
Ex	O
:	O
Netcool	B-SKILLS
)	O
Application	B-SKILLS
Performance	I-SKILLS
Tools	I-SKILLS
(	O
IBM	B-SKILLS
APM	I-SKILLS
)	O
Cloud	B-SKILLS
operations	I-SKILLS
and	O
Automation	B-SKILLS
Tools	I-SKILLS
(	O
VmWare	B-SKILLS
,	O
ICAM	B-SKILLS
,	O
...	O
)	O
Proven	O
Record	O
of	O
developing	O
enterprise	O
class	O
products	O
and	O
applications	O
.	O
Preferred	O
Tech	B-SKILLS
and	O
Prof	B-SKILLS
Experience	O
None	O
EO	O
Statement	O
IBM	O
is	O
committed	O
to	O
creating	O
a	O
diverse	O
environment	O
and	O
is	O
proud	O
to	O
be	O
an	O
equal	O
opportunity	O
employer	O
.	O
All	O
qualified	O
applicants	O
will	O
receive	O
consideration	O
for	O
employment	O
without	O
regard	O
to	O
race	O
,	O
color	O
,	O
religion	O
,	O
gender	O
,	O
gender	O
identity	O
or	O
expression	O
,	O
sexual	O
orientation	O
,	O
national	O
origin	O
,	O
genetics	O
,	O
disability	O
,	O
age	O
,	O
or	O
veteran	O
status	O
.	O
IBM	O
is	O
also	O
committed	O
to	O
compliance	O
with	O
all	O
fair	O
employment	O
practices	O
regarding	O
citizenship	O
and	O
immigration	O
status	O
.	O
.	O
-DOCSTART- -X- O O
:	O
Strong	O
engineering	B-SKILLS
fundamentals	I-SKILLS
with	O
a	O
desire	O
to	O
learn	O
more	O
A	O
drive	O
for	O
technical	O
excellence	O
and	O
quality	O
Strong	O
customer	B-SKILLS
focus	I-SKILLS
with	O
a	O
passion	O
for	O
delivering	O
delightful	O
experiences	O
Excellent	O
team	O
-	O
oriented	O
collaboration	B-SKILLS
skills	O
Experience	O
owning	O
and	O
developing	O
features	O
end	O
-	O
to	O
-	O
end	O
3	B-EXPERIENCE
+	I-EXPERIENCE
yrs	I-EXPERIENCE
of	O
relevant	O
experience	O
in	O
the	O
high	B-SKILLS
-	I-SKILLS
tech	I-SKILLS
industry	I-SKILLS
Experience	O
writing	O
object	O
-	O
oriented	O
native	O
-	O
code	O
C++	B-SKILLS
.	O
Bachelors	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
equivalent	O
-DOCSTART- -X- O O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
experience	O
of	O
d	B-SKILLS
ev	I-SKILLS
elopment	I-SKILLS
experience	O
Solid	O
communication	B-SKILLS
skills	O
-	O
ability	O
to	O
be	O
both	O
a	O
strong	O
writer	B-SKILLS
as	O
well	O
as	O
a	O
dynamic	B-SKILLS
public	I-SKILLS
speaker	I-SKILLS
Passion	O
for	O
helping	O
developers	O
connect	O
people	O
and	O
communities	O
through	O
the	O
cloud	O
A	O
self	O
-	O
starter	O
that	O
can	O
manage	O
and	O
prioritize	O
initiatives	O
that	O
will	O
make	O
our	O
developers	O
and	O
platform	O
the	O
most	O
successful	O
The	O
role	O
is	O
based	O
in	O
Redmond	O
,	O
but	O
travel	O
will	O
be	O
heavy	O
for	O
where	O
Reactors	O
are	O
located	O
Previous	O
experience	O
as	O
a	O
developer	B-SKILLS
advocate	I-SKILLS
,	O
developer	B-SKILLS
evangelist	O
,	O
or	O
customer	B-SKILLS
-	I-SKILLS
facing	I-SKILLS
developer	I-SKILLS
-	I-SKILLS
focused	I-SKILLS
role	O
Proven	O
experience	O
working	O
with	O
3rd	O
party	O
communities	O
,	O
influencers	B-SKILLS
,	O
social	B-SKILLS
media	I-SKILLS
and	O
blogging	B-SKILLS
required	O
-DOCSTART- -X- O O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
managing	B-SKILLS
a	I-SKILLS
networking	I-SKILLS
-	O
related	O
software	B-SKILLS
engineering	I-SKILLS
team	O
Knowledge	O
of	O
networking	O
and	O
distributed	O
systems	O
Experience	O
in	O
network	B-SKILLS
-	I-SKILLS
wide	I-SKILLS
analytics	I-SKILLS
/	I-SKILLS
design	I-SKILLS
tools	O
and/or	O
control	B-SKILLS
systems	I-SKILLS
(	O
SDN	B-SKILLS
)	O
for	O
large	O
-	O
scale	O
networks	O
BS	B-DIPLOMA
or	I-DIPLOMA
MS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Engineering	O
,	O
or	O
a	O
related	O
technical	O
discipline	O
or	O
equivalent	O
experience	O
Experience	O
recruiting	B-SKILLS
and	O
managing	B-SKILLS
technical	O
teams	O
,	O
including	O
performance	B-SKILLS
management	I-SKILLS
and	O
managing	B-SKILLS
engineers	O
Knowledge	O
of	O
networking	B-SKILLS
fundamentals	I-SKILLS
Communications	B-SKILLS
experience	O
-DOCSTART- -X- O O
6	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
financial	B-SKILLS
analysis	I-SKILLS
experience	O
in	O
a	O
similar	O
supply	B-SKILLS
chain	I-SKILLS
,	O
including	O
significant	O
/	O
deep	O
financial	B-SKILLS
analysis	I-SKILLS
in	O
this	O
space	O
.	O
Bachelors	B-DIPLOMA
degree	O
in	O
Finance	B-DIPLOMA_MAJOR
,	O
Accounting	B-DIPLOMA_MAJOR
,	O
Economics	B-DIPLOMA_MAJOR
,	O
Business	B-DIPLOMA_MAJOR
Administration	I-DIPLOMA_MAJOR
,	O
Math	B-DIPLOMA_MAJOR
,	O
or	O
similar	O
discipline	O
,	O
MBA	B-DIPLOMA
preferred	O
Ability	O
to	O
effectively	O
manage	B-SKILLS
multiple	I-SKILLS
projects	I-SKILLS
,	O
have	O
excellent	B-SKILLS
attention	I-SKILLS
to	I-SKILLS
detail	I-SKILLS
,	O
and	O
work	O
effectively	O
under	O
deadlines	O
.	O
Familiarity	O
with	O
MS	B-SKILLS
Finance	I-SKILLS
Tools	O
and	O
processes	O
a	O
definite	O
plus	O
.	O
Strong	O
conceptual	B-SKILLS
understanding	I-SKILLS
and	O
ability	O
to	O
articulate	O
application	O
of	O
financial	O
principles	O
to	O
this	O
business	O
space	O
Ability	O
to	O
think	B-SKILLS
strategically	I-SKILLS
and	O
communicate	B-SKILLS
effectively	I-SKILLS
with	O
all	O
levels	O
of	O
management	O
Must	O
be	O
extremely	O
collaborative	B-SKILLS
and	O
comfortable	O
dealing	O
with	O
ambiguity	O
,	O
influencing	B-SKILLS
across	O
multiple	O
complex	O
organizations	O
,	O
creating	O
effective	O
internal	O
business	O
partnerships	O
Demonstrated	O
ability	O
to	O
effectively	O
translate	O
financial	B-SKILLS
analysis	I-SKILLS
and	O
insights	O
into	O
meaningful	O
and	O
actionable	O
business	O
communications	B-SKILLS
and	O
recommendations	B-SKILLS
Outstanding	O
written	B-SKILLS
&	I-SKILLS
verbal	I-SKILLS
communication	I-SKILLS
skills	O
and	O
experience	O
presenting	B-SKILLS
to	O
executives	O
Ability	O
to	O
independently	O
lead	B-SKILLS
teams	O
and	O
execute	O
on	O
functional	O
responsibilities	O
with	O
minimal	O
guidance	O
and	O
oversight	O
-DOCSTART- -X- O O
10	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
experience	O
managing	B-SKILLS
a	O
networking	B-SKILLS
or	O
distributed	B-SKILLS
engineering	I-SKILLS
team	O
Knowledge	O
of	O
networking	B-SKILLS
and	O
distributed	O
systems	O
Experience	O
in	O
network	B-SKILLS
-	I-SKILLS
wide	I-SKILLS
analytics	I-SKILLS
/	I-SKILLS
design	I-SKILLS
tools	O
and/or	O
control	B-SKILLS
systems	I-SKILLS
(	B-SKILLS
SDN	I-SKILLS
)	O
for	O
large	B-SKILLS
-	I-SKILLS
scale	I-SKILLS
networks	I-SKILLS
BS	B-DIPLOMA
or	I-DIPLOMA
MS	I-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
Engineering	B-DIPLOMA_MAJOR
,	O
or	O
a	O
related	O
technical	O
discipline	O
or	O
equivalent	O
experience	O
Experience	O
recruiting	B-SKILLS
and	O
managing	B-SKILLS
technical	I-SKILLS
teams	I-SKILLS
,	O
including	O
performance	B-SKILLS
management	I-SKILLS
and	O
managing	B-SKILLS
engineers	I-SKILLS
Knowledge	O
of	O
networking	B-SKILLS
fundamentals	I-SKILLS
Interpersonal	B-SKILLS
and	O
communications	B-SKILLS
experience	O
-DOCSTART- -X- O O
Degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
related	O
field	O
Experience	O
with	O
one	O
or	O
more	O
core	O
security	O
concepts	O
:	O
Linux	B-SKILLS
/	I-SKILLS
Android	I-SKILLS
OS	I-SKILLS
and	O
platform	B-SKILLS
security	I-SKILLS
experience	O
Application	O
security	O
concepts	O
Operating	B-SKILLS
systems	I-SKILLS
security	O
concepts	O
Authentication	B-SKILLS
,	O
authorization	B-SKILLS
,	O
and	O
identity	B-SKILLS
systems	I-SKILLS
Secure	B-SKILLS
coding	I-SKILLS
practices	I-SKILLS
Network	B-SKILLS
and	O
web	B-SKILLS
security	I-SKILLS
protocols	I-SKILLS
such	O
as	O
TLS	B-SKILLS
,	O
IPSec	B-SKILLS
etc	O
.	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILLS
experience	O
designing	B-SKILLS
,	O
implementing	B-SKILLS
,	O
verifying	B-SKILLS
,	O
and/or	O
reviewing	B-SKILLS
security	I-SKILLS
-	O
related	O
items	O
Experience	O
in	O
security	B-SKILLS
focused	I-SKILLS
design	I-SKILLS
,	O
development	B-SKILLS
,	O
and/or	O
architecture	B-SKILLS
Experience	O
analyzing	B-SKILLS
and	O
auditing	B-SKILLS
Android	I-SKILLS
and	I-SKILLS
application	I-SKILLS
code	I-SKILLS
(	O
Java	B-SKILLS
,	O
JavaScript	B-SKILLS
,	O
C	B-SKILLS
/	I-SKILLS
C++	I-SKILLS
,	O
etc	O
.	O
)	O
Experience	O
scripting	B-SKILLS
and	O
coding	B-SKILLS
to	O
implement	O
and/or	O
verify	O
security	O
solutions	O
PREFERRED	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILLS
security	O
experience	O
Masters	B-DIPLOMA
in	O
Computer	B-DIPLOMA_MAJOR
science	I-DIPLOMA_MAJOR
or	O
related	O
field	O
Technical	B-SKILLS
security	I-SKILLS
conference	I-SKILLS
presentations	O
,	O
publications	B-SKILLS
,	O
or	O
other	O
indicators	O
of	O
recognized	O
security	O
expertise	O
3	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILLS
security	O
code	B-SKILLS
review	I-SKILLS
experience	O
Experience	O
in	O
security	B-SKILLS
engineering	I-SKILLS
solutions	O
across	O
the	O
device	O
and	O
services	O
technology	O
stack	O
Experience	O
articulating	B-SKILLS
and	O
advocating	B-SKILLS
for	O
technical	B-SKILLS
security	I-SKILLS
solutions	I-SKILLS
across	O
functional	O
domains	O
Experience	O
with	O
applied	B-SKILLS
cryptography	I-SKILLS
Experience	O
with	O
device	B-SKILLS
security	I-SKILLS
concepts	I-SKILLS
,	O
including	O
:	O
secure	B-SKILLS
boot	I-SKILLS
,	O
virtualization	B-SKILLS
,	O
Experience	O
with	O
key	B-SKILLS
management	I-SKILLS
systems	I-SKILLS
and	O
concepts	O
Experience	O
with	O
ARM	B-SKILLS
-	I-SKILLS
based	I-SKILLS
embedded	I-SKILLS
systems	I-SKILLS
Experience	O
coding	B-SKILLS
in	O
Python	B-SKILLS
,	O
C	B-SKILLS
/	I-SKILLS
C++	I-SKILLS
,	O
Java	B-SKILLS
,	O
JavaScript	B-SKILLS
,	O
or	O
shell	B-SKILLS
scripting	I-SKILLS
languages	O
Experience	O
with	O
browser	B-SKILLS
security	I-SKILLS
concepts	I-SKILLS
and	O
controls	B-SKILLS
Experience	O
with	O
PHP	B-SKILLS
,	O
HACK	B-SKILLS
,	O
HHVM	B-SKILLS
,	O
and	O
WWW	B-SKILLS
backend	I-SKILLS
-DOCSTART- -X- O O
Deep	O
domain	O
expertise	O
of	O
cloud	B-SKILLS
infrastructure	I-SKILLS
solutions	O
(	O
i.e.	O
Windows	B-SKILLS
and	O
Linux	B-SKILLS
IaaS	B-SKILLS
,	O
SAP	B-SKILLS
,	O
BCDR	B-SKILLS
,	O
Security	B-SKILLS
,	O
Management	B-SKILLS
,	O
Storage	B-SKILLS
,	O
Networking	B-SKILLS
,	O
OSS	B-SKILLS
,	O
containers	B-SKILLS
and	O
Infra	B-SKILLS
as	O
a	O
code	O
technologies	O
)	O
,	O
breadth	O
of	O
technical	O
experience	O
,	O
and	O
technical	O
aptitude	O
to	O
learn	O
and	O
adjust	O
to	O
new	O
technologies	O
and	O
cloud	B-SKILLS
trends	I-SKILLS
required	O
Experience	O
and	O
understanding	O
of	O
large	O
scale	O
infrastructure	O
deployments	O
in	O
enterprise	O
-	O
wide	O
environments	O
required	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
success	O
in	O
consultative	B-SKILLS
/	O
complex	B-SKILLS
technical	I-SKILLS
sales	I-SKILLS
and	O
deployment	B-SKILLS
projects	I-SKILLS
(	O
where	O
necessary	O
,	O
managing	O
various	O
stakeholder	O
relationships	O
to	O
get	O
consensus	O
on	O
solution	O
/	O
projects	O
)	O
required	O
Proven	O
track	O
record	O
of	O
building	O
deep	O
technical	O
relationships	O
with	O
senior	O
IT	O
executives	B-SKILLS
and	O
growing	B-SKILLS
data	I-SKILLS
services	I-SKILLS
in	O
large	O
or	O
highly	O
strategic	O
accounts	O
Acknowledged	O
for	O
driving	O
decisions	O
collaboratively	O
,	O
resolving	B-SKILLS
conflicts	I-SKILLS
and	O
ensuring	O
follow	O
through	O
with	O
exceptional	O
verbal	O
and	O
written	B-SKILLS
communication	I-SKILLS
skills	O
Presentation	B-SKILLS
skills	O
with	O
a	O
high	O
degree	O
of	O
comfort	O
with	O
both	O
large	O
and	O
small	O
audiences	O
(	O
Senior	B-SKILLS
Executives	I-SKILLS
,	O
IT	B-SKILLS
management	I-SKILLS
and	O
developers	B-SKILLS
)	O
Technical	O
Degree	O
:	O
min	O
of	O
Bachelor	B-DIPLOMA
of	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
adjacent	O
fields	O
preferred	O
Prior	O
work	O
experience	O
in	O
a	O
Consulting	B-SKILLS
/	I-SKILLS
Architecture	I-SKILLS
position	O
within	O
a	O
software	O
and/or	O
services	O
company	O
such	O
as	O
SalesForce	B-SKILLS
,	O
Amazon	B-SKILLS
,	O
VMware	B-SKILLS
,	O
Google	B-SKILLS
,	O
IBM	B-SKILLS
,	O
Avanade	B-SKILLS
,	O
T	B-SKILLS
-	I-SKILLS
Systems	I-SKILLS
,	O
Wipro	B-SKILLS
,	O
CSC	B-SKILLS
,	O
HP	B-SKILLS
,	O
Infosys	B-SKILLS
,	O
ServiceNow	B-SKILLS
,	O
Dell	B-SKILLS
,	O
TCS	B-SKILLS
,	O
Rackspace	B-SKILLS
,	O
Softlayer	B-SKILLS
desired	O
Travel	O
required	O
:	O
0	O
-	O
30	O
%	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
or	O
Masters	B-DIPLOMA
degree	O
in	O
Electrical	B-DIPLOMA_MAJOR
Engineering	I-DIPLOMA_MAJOR
/	O
Computer	B-DIPLOMA_MAJOR
Networks	I-DIPLOMA_MAJOR
.	O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
work	O
experience	O
in	O
Switch	B-SKILLS
Board	I-SKILLS
bring	O
-	O
up	O
,	O
validation	B-SKILLS
,	O
and	O
characterization	B-SKILLS
.	O
Experience	O
in	O
hardware	B-SKILLS
/	I-SKILLS
firmware	I-SKILLS
testing	I-SKILLS
and	O
diagnostics	B-SKILLS
methodologies	I-SKILLS
.	O
2	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
programming	O
or	O
scripting	B-SKILLS
experience	O
.	O
PREFERRED	O
Experience	O
in	O
validation	B-SKILLS
of	O
SerDes	B-SKILLS
technologies	I-SKILLS
(	O
testing	B-SKILLS
components	I-SKILLS
of	O
high	B-SKILLS
speed	I-SKILLS
transceiver	I-SKILLS
blocks	I-SKILLS
)	O
.	O
Experience	O
in	O
electrical	B-SKILLS
testing	I-SKILLS
of	O
low	O
level	O
interfaces	O
like	O
I2C	B-SKILLS
/	I-SKILLS
MDIO	I-SKILLS
/	I-SKILLS
PCIe	I-SKILLS
interfaces	O
.	O
Familiar	O
with	O
hardware	B-SKILLS
architecture	I-SKILLS
from	O
major	O
network	B-SKILLS
equipment	I-SKILLS
company	O
.	O
Familiarity	O
with	O
FPGA	B-SKILLS
design	O
flow	O
.	O
Knowledge	O
of	O
Linux	B-SKILLS
or	O
other	O
embedded	O
environments	O
.	O
Programming	B-SKILLS
experience	I-SKILLS
in	O
test	B-SKILLS
/	I-SKILLS
measurement	I-SKILLS
and	O
data	B-SKILLS
analysis	I-SKILLS
automation	I-SKILLS
in	O
Python	B-SKILLS
.	O
Experience	O
with	O
failure	B-SKILLS
-	I-SKILLS
mode	I-SKILLS
analysis	I-SKILLS
,	O
understanding	B-SKILLS
and	O
predicting	B-SKILLS
fundamental	I-SKILLS
or	O
critical	B-SKILLS
potential	I-SKILLS
failure	I-SKILLS
modes	I-SKILLS
in	O
networking	B-SKILLS
systems	I-SKILLS
at	O
platform	O
level	O
.	O
Experience	O
working	O
with	O
networking	O
merchant	O
silicon	B-SKILLS
suppliers	I-SKILLS
,	O
optical	B-SKILLS
components	I-SKILLS
and	O
hardware	B-SKILLS
design	I-SKILLS
.	O
Highly	O
detail	O
oriented	O
,	O
and	O
possesses	O
communication	B-SKILLS
and	O
documentation	B-SKILLS
skills	O
.	O
Ability	O
to	O
work	O
in	O
cross	O
-	O
functional	O
environments	O
.	O
-DOCSTART- -X- O O
5	B-EXPERIENCE
+	I-EXPERIENCE
years	I-EXPERIENCE
of	O
industry	B-SKILLS
experience	O
working	O
on	O
commercial	B-SKILLS
software	I-SKILLS
application	O
or	O
services	O
3	B-EXPERIENCE
years	I-EXPERIENCE
of	O
management	B-SKILLS
experience	O
Undergraduate	B-DIPLOMA
or	O
Graduate	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
or	O
related	O
Engineering	O
discipline	O
Working	O
experience	O
in	O
online	B-SKILLS
services	I-SKILLS
/	I-SKILLS
large	I-SKILLS
scale	I-SKILLS
systems	I-SKILLS
is	O
a	O
plus	O
Working	O
knowledge	O
of	O
a	O
modern	O
programming	O
language	O
,	O
C	B-SKILLS
#	I-SKILLS
preferred	O
,	O
but	O
C	B-SKILLS
/	O
C++/Java	B-SKILLS
acceptable	O
.	O
Track	O
record	O
of	O
delivering	O
innovation	O
and	O
results	O
,	O
leadership	O
and	O
collaboration	O
Ability	O
to	O
meet	O
Microsoft	O
,	O
customer	O
and/or	O
government	O
security	O
screening	O
requirements	O
are	O
required	O
for	O
this	O
role	O
.	O
These	O
requirements	O
include	O
,	O
but	O
are	O
not	O
limited	O
to	O
the	O
following	O
specialized	O
security	O
screenings	O
:	O
Microsoft	O
Cloud	O
Background	O
Check	O
:	O
This	O
position	O
will	O
be	O
required	O
to	O
pass	O
the	O
Microsoft	O
Cloud	O
Background	O
Check	O
every	O
two	O
years	O
.	O
#	O
identityjobs	O
-DOCSTART- -X- O O
Bachelors	B-DIPLOMA
degree	O
in	O
Computer	B-DIPLOMA_MAJOR
Science	I-DIPLOMA_MAJOR
,	O
